clean_text,label
pandit ais nahi hota h sir sare girl nahi hoti sare boy bhi nahi hote h dhokhebaj nan,neutral
iss admi ke zindegi ka ekhi target elect result jo bhi ho zidegi larkiyo ki kami nahi honi c,neutral
bjp k godi media ki report nahi hai yeh hindu ki report hai wais tu kitn bika chamcha bann nan,negative
dev apn languag ke kitaab leke protest kareng nahi huva kuch next dekheng nan,positive
tu itna na socha kar wese bhi kal tu ne wo ik ki wife k exhusband ko makkah bhej diya tha nan,neutral
imtiyaz offic like u matter real team remain ground takl tuked gang proud u jai hind sir nan,positive
guy fyi chang usernam hope rememb mee hehe nan,positive
annnddddd ca nt even give beef sachchaa musalman beefi musalman nan,neutral
wese pich world cup se kafi improv ki h pakistan ne,positive
bow head shame univers crisi alon syria india afghanistan face,negative
poora slgan tarah hai sab ka saath sabka vika sab k,positive
aap wada kiy jb aap cm bne agr aap god k sachch bhakt h apko us god ki kasam aap imandari se faisla kijiy,neutral
chalo ab parliament ki attend number rhegi nan,neutral
guy like u u ca nt even run metr even year old guy beat u anyth nan,negative
good morn mere sohn satguru ji thank everyth miss much sohn satguru ji b nan,neutral
return fake d chalan vale lagta hai tu bhi gufa ki aulad hai tere child bhi gufa se hi paida hong nan,negative
abbi perchii ab gaand phat ri hai teri wc looroo kutta bc india se bi haaro ge tm log nan,positive
shaitan best friend,neutral
modi mantrimand may samil honay par badhai narmaday har nan,positive
badhta h badhn tum log k time se sasta h isi chakkar desh raha h ye daal se nahi n,neutral
milo sent clip nan,neutral
nice mohsin ji bahu accha kabab diya apn nan,positive
adarsh sir pure din se wait kr rahe hai aapka shayd aapn mera tweet dekh liya love guruji thank,positive
happi birthday nakko sunshin happi nagyung day fromi,positive
ye hote h wo chutiy jinko naa aata h naa z pr,negative
behn ji rehndo hame hamar haal pe chod jinh apn samaaj ki galtiya hi nhi dikhti woh dusro k,negative
sort journo dumber look india doesnt follow parti system,negative
madarchod spur ek kaam dhang se nahi hota bhosdiwaalo bottler uclfin nan,negative
hope shab illumin heart hope shab grant everyth deserv hope night fre,neutral
afwahain tere baap kuttey ke marn ki thin lekin bhonk kar tu bata raha tera baap kutta nhi khinzeer,positive
tiwari one crack pm modi main sabhi karyakartaon ka kotikoti abhinandan karta hu pak media pm modi jeetn nan,positive
mubarak ho ap ki new video k lie ach clip mil gay hong us aik ghant ko wast krne k bad,negative
damm sure cricket ka crown india hi jeetega cricketkacrown excit engvsa match nan,positive
look sexi thing wajih taseer aka bilal abba bilalabbasonjeetopakistan khan,positive
repeat chl rha hai song sir gbu wait movi waheguru ji kare super duper jave aa movi,neutral
respect sir madam merey par nanu great grand father subedar jagdish lal nan,neutral
return abe pagal ho kya kuon islam ko badnaam kar rahe ho kahan karachi aur kahan ranchi ranchi nam,negative
jcb ki khudhai dekhn jao bhai ji import nan,neutral
khayr sha allah yall get excit nan,neutral
ye yaha se suru hua hai,neutral
vksingh well deserv congratul best khub abhinandan nan,positive
tere ko nahi banat,neutral
good btw ksi chl rha h ramzan job no nan,neutral
rebel bharat ali abba ki bajrangi bhaijaan hai badi blockbust hogi nan,positive
jagan anna would like see tuck sakshi tv open regim apcmysjagan nan,positive
shame fuckless cameraman behenchod teri behen k aisaa hoga bsdk tu b video banata rahega,negative
dobara pm banan ki hardik shubhkamna aur sath hi ummid krta hu ki a crore rojgar ram mandir,neutral
jarur ayeng bhai aap acha content post karth soon u good follow tab hume bhulna mat nan,positive
amnesia purpl amnesia lemon x purpl kush follow adri g great day greenwoodgift high qualiti nan,neutral
peopl come go yes s call life aaj chai mere taraf se thing tak keep memori aliv nan,positive
bhai pakistan mein suwar ka ghoost nahi milta agar aisa hoha tu hum aysa nahi ka,neutral
main perfect love stori apni life main aik marri coupl ki hi daikhi hai stop say shadi k baad koi lo,neutral
srk han msd k sath sath mera v last hi cricket watch period onli wish ki msd career ka best performanc,positive
mahoday uppcl ka hal bhut kharab hai varanasi complain karn k bad bhi karywahi nahi ho rhi hai surat cand nan,neutral
bahut dukh hua ki hindi rgion itna seat dilan ke bawjud hame kisi bhi news anchor ki minist,neutral
mainey baba key mangal aarti key samay inhein dekha hai subah subah padhtey huy vishwanath mandir mein,neutral
jcb ki khudai dekhn tum nehi jaat ho kya s trend bcz jcb meme n r hilar,positive
veri correct jhandu akhilesh baap chacha ne kursi pe bitha diya khud ko,neutral
gupta provis wast dispos palampur distt kangra himach pradesh wish swach bharat nan,neutral
sn world cup broan u know record indiathukega ye aag pich see nan,neutral
yay hit best friend shame tell could put lucki egg nan,neutral
kp govt bhari pari usko tou chor imran khan khud ne bhi ais apni pasand banday lagay hain without due process nan,neutral
superb chindi movi amar boss abhi anna act ontu chindi act marvel ambi appaji scene,positive
bharat naam hi kafi hai hit hone k liy uspar hai toh gurante hai super hot ki ky,positive
smriti irani ne amethi ki neev jo eent rakhi thi uspar saal kaam kiya aur wo asli kaam dikha g,positive
love sahab lailatulqadar mumbarak ho aur islam birthday pakistan mumbarak ho nan,neutral
kyu n labh hoga hindutva ka labh hai ekta labh hai tum jais bewkuf hindu k wajah bahut sal,negative
agre teri behno jaisa acha maal nahi meray pass meray pass arsha ja,neutral
rss jo haal pakistan hindu ka h wo kisi se chupa nhi h aur yha muslim ko darr lgta h apn astitva,negative
hum congress se aur congress se rhege humar irado ko ye kya todeg gods ko desh bhakt mann wal,neutral
rathe sahi h par ek aur main mudda h ki ye bjp wale hame kvi dharm ke nam pe kvi rastr,neutral
jab se cabl siystem lagha hamra transfamir sri bar jal gaya aur hum khud banwatey hein sir bil bi datey afso nan,neutral
plea deen pe chlo ge kamyab ho jao ge apa ke jang choro ye quran ka faisla ha jo komi khud apna hulya nai bada,neutral
karan cute keeptheban,neutral
say drop name ask question age height fav song birthday bad habit best friend good h nan,neutral
anna congratul hope u becom good cm kcr telangana work togeth water probl,positive
tamam bjp suppot bjptelangana bjp ko naya govern mobarak ho nan,positive
vksingh vote select trust,positive
hum dheer dheer exam feel like promot song better colleg,neutral
congratul best wish new inning parnam aap ko sub ka saath sub ka vika,positive
apka jaisa neta maa ka jaisa chavi jo pure desh wasio mere liy aap meri maa hai apn sabko,positive
chaku hafidz shit sherlock nan,neutral
sir ji ravi kumar ke show jyeng pravakta kyu ki udar dhoda feel gud hoga nan,neutral
mirza kyon matlab english zubaan mein dua kart hain unki dua qabool nahi hoti ho gayi hai allah un,negative
jay hind jay jawan jay bharat proud indian armi bhartiya jawano par hame ga,neutral
reveal first look upcom song raflan de ghode newsong song punjabisong,positive
jai jai shri ram jai jai shri ram begusarai bihar jai jai shri ram ram ram ki jai ho nan,positive
much better live tri b sum els win lose u never regret integr wh nan,positive
tyisi yho ha endgam incred movi rha futsek mahn sie nan,positive
ye pakistani bc beijjat hone ke liy hi paida hue hain nan,negative
manish itihaa hume sikhata hai ki hum itihaa se kuch nahi sikht bjp ne yeh hi sikhaya hai ki sab purvajo ne,negative
kitna nich girog pure des pole khul rahi yaad rahe vakat rukta nahi sudhar jav forgendna,negative
manniy shree narendra modi ji nivedan hai hamar paryavaran ko bachan sarkar pahal kare har gh,negative
memon taubaa itnay veley log hain jo py b issu creat kr rhi kch ni ho skta mulq ka nan,neutral
meri ni hai pata ni kiski hai yeh shope main pz phno ga nan,neutral
ovo vreme prebrzo prolazi ne moze ovo ovako nan,neutral
let mankind say amenshalomallah meri love light truth nan,positive
es desh tum jais chutiy raheg kais koi apna parti ka prawakta bhejega midia desh ka th,negative
judg media ka ahtesab kab kon kare ga kia hamesha politician hi qurbani ka bakra banen gai nan,neutral
khan sir apka ek movi dekna tha nahi milraha hai raja hindustani full movi plz amir sir nan,positive
import skyshowpol question pride hat better old logo top new logo bottom nan,neutral
itn pakistan ne ni khele jitn mene roze rakhly pakvwi wc ramadan wc pakistancricketteam nan,neutral
mera pet dard ho raha jas hash ke ye arsal kitna bada dramebaaz hai special sahana bejaan ke saman,negative
chhidvada par hardik badhai subhkamnay jarur aap jald se jald atithi vidvano krapa drasti kare ek ye hi nan,positive
congress walo ko hindustan k swabhiman se kya lena dena wo sirf kurshi k pyas hai neharu gandhi ki famili ban k ba nan,negative
dhan dhan satguru tera hi aasra g pyar sohn dilbar mahi rabb jaan papa g gud morn g,neutral
ser firmino har trent alternativt nogen veker ikkj touchet det heila tatt ha ett par l spur komm scora nan,neutral
nice meet ex central secretari ts uae basanti baini husband veri happi see mr albert sms tshirt love nan,positive
sir ek broadband connect lagwa nahn paa rahe aap day se batein bari bari kar rahe nan,neutral
vn,neutral
invert ka sabs jyada nuksaan un bachhon ko hua hai jinko light jaan k jaan pe padhna nahi padhta tha,neutral
u must get thaa wil b best therapi ever forget useless govern swear nan,negative
jaleel saath lekar chalna inh jo bharosha par vote diya hai ussey todnamat q ki shangi har mu,positive
bahi agla elect hai energi bacha ke rakh nahi pehl hi exhaust ho jayega nan,neutral
tujh nahi banayng chote fikr na kr tu suvar hai par kutt ki,positive
yeh abi world cup ka start tha yeh world cup la rahai hai es bar pakistan p,positive
modi ji bilkul jhuth nahi bolt btwiss list digicam aur radar ka jhuth nahi h,positive
billion billion dollar pound euro etc ka kiy ye khud ki maa ke bhosd ko dhandha chala kr ada karmng kya,neutral
respect modi ji sir app india k chor logo k liy kari se kari saza nikaliy chalt firt bag,positive
mera taya pakistan cricket ka legend hai parchi lagwadeta lekin bc messi ki waje se footbal ki tarf agaya,neutral
koi ram janam lega jo ravan rupi ko narak bhejega isko lagta h ben nan,negative
say cruxh naazir ho tm lanat beshumarrrrrrr nan,neutral
happi birthday tander ka na heheheh san handa nan,neutral
ye third class polit hame rass nahi ayega apn desh nafarat felat suvar se bhi khrab tnneedshindi nan,negative
perfect woman real real woman perfect one perfect earth strive fo nan,positive
hindu bht acha kiya ye bht pehl hi kr dena chahiy tha wais b ye godi media opposit ko insult krne ke ly bulati h nan,neutral
jodhpur ki janta us gandhi ko bhul gye jo gandhi apn bacho se jyada jodhpur ka dh,neutral
indian ye insan h hi nhi ins umid bhi insano wali nhi ker sakt nan,negative
happi birthday maddi kais kahu tuzs rehna hai tere dil rhtdm,positive
humar desh ke pmoi shree modi ji jish tarah aap ko jaat paat se uth kar logo ne janmat diya hai ushi tarah aap se,positive
savidhan savidhan karog tumhara bap bhi trust tum pe nahi karega savidhan jaha vaha rahega tum,neutral
manoj tiwari ji ki aitihasik jeet par bahut bahut badhai sabhi delhi vasiyo ka dhanyabaad,positive
love high toward trust believ corinthian king jame version kjv ha,positive
tu kutt ki bacha bhokt reh aur apni aukat batat,negative
s clear wo nt minist modi govern indian around world miss nan,neutral
sarfaraz ramzan main run k barabar hota hay humn run thek bnay thay ab goron ko nahi pata hum kia karen nan,positive
kya desh ka bhla kreng model ki tarah sanasad jaa rhe h simplic bhi honi cahiy nan,negative
lo bhai yeh pappu hai ki manta nahi phir comedi suru kar diya bhai pappu ab bhi nahi sa,neutral
licious cheer luv know someon els far wors bella nan,positive
congratul bhot bhot badhai aur subhkamnay sir aap sbhi ko nan,positive
twt rm good speaker hand sexi mental bts realli lucki leader nan,positive
aap jab bhi delhi mein hon aaps milunga miln ka bahut dil kar raha hai manoj mithal bhuit batch mechan nan,positive
life understand kaptan sit like tyaari bhi nhi hai exam bhi sirrr pr gay hein nan,neutral
thinker arey mere jhantu agar encount fake nahi tha gujarat high court ne fir tadipar,negative
ordin ko tear karna bhi dictatorship hi thi haar ko maniy aur mahnat kark agay bde nahi pata nahi phir kya hoga nan,positive
sunny bi k allah tumi hmesha khush rkhi aur aisi rho q nan,positive
katarina entri srk veer zaara love look handsom cute charm,positive
shame shame policemen hamara samaaj kidhar ja raha hai hamar sanskar kahan kho gay,neutral
dear modiji appn student k stipend badhadi achha batt hain filpn apn ye kam per hamar desh main kab hoga,neutral
wish happi birthday sir mata rani sadeo aap par apni kripa banay rakh nan,positive
bohat pakhtono ko pashtunistaan ka nasha charha howa hai aj kal hosh mein jao wrna sach ki mar parh gi bar nan,negative
salmankhan archanapuransingh kapil sharma comedi show show telecast weekend thekapilsharmashow k nan,neutral
abe kuch sharm karo tumhr jais baklol ke hisab se secur naam ki kou chiz hi nahi hai,negative
yr k dor ka ek song ha jis adnan sami na mujahid k part play keya tha adnan sami ka wo song yad ha zaror,neutral
abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe nan,negative
aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisn ye tweet k,neutral
krishna report chutiya hote h pata tha ye kuch jyaada hi ho gaya nan,negative
reat pe thak k gira hun twe hawa puchti ha ap dasht mai q aay thi wehshat k baghear love life nan,positive
u r right sir hum sarvey vaha se chalu kare jaha se spbsp aur tmc jite hai nda ki hai bahut time lagega nan,neutral
sant rampal ke andhbhakt sleeper cell ki tarah hai aiss pakhandi andhbhakktonn ka illaj kariy jo pakhand,negative
muje bi promot kro koi follow nhi badh rhe aditi hiker akanksha jr nan,negative
modiji time time chang come congress ka hath garibon ke sath abhoganyay ht nan,positive
kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki,negative
best wish pseudo atheist new countri advanc bon voyag,neutral
parti se maal leke bech k apni sale k record banan sa fayda tabhi h jab purani payment clear ke di ja,negative
